Time,L_FTC,,,L_FCC,,,L_FM1,,,L_FM2,,,L_FM5,,,R_FTC,,,R_FCC,,,R_FM1,,,R_FM2,,,R_FM5,,,L_knee,,,R_knee,,,L_ankle,,,R_ankle,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.35,206.271,111.922,882.297,-43.4296,216.759,20.6736,-237.964,217.403,85.3037,-226.851,155.117,89.7794,-184.911,120.341,55.0918,238.74,456.152,895.529,474.369,294.854,42.7095,268.911,281.685,28.1942,271.623,339.037,37.0446,331.522,391.911,24.9795,34.1658,181.799,482.849,273.906,348.648,475.905,-83.3927,205.147,97.1738,404.828,301.101,92.8633
1.36,196.502,111.275,880.72,-58.6696,217.25,20.2041,-252.429,219.368,87.7172,-241.832,156.979,91.7932,-200.657,122.032,56.3129,231.064,455.462,894.594,474.186,295.01,44.4694,269.029,281.759,28.2756,271.612,339.115,36.9949,331.541,391.907,24.9441,26.8237,182.353,480.973,267.95,348.424,475.214,-97.5718,205.89,97.3504,404.06,301.243,93.8461
1.37,186.66,110.542,879.303,-71.2349,217.936,19.854,-264.601,221.172,88.6441,-254.419,158.696,92.4573,-213.694,123.688,56.592,223.238,454.696,893.658,473.971,295.238,46.4425,269.139,281.85,28.3891,271.596,339.199,36.9557,331.557,391.896,24.9281,18.8376,182.74,479.508,261.719,348.133,474.504,-109.634,206.771,97.2382,403.238,301.434,94.9613
1.38,176.746,109.728,878.1,-81.2309,218.751,19.5755,-274.628,222.783,88.011,-264.759,160.232,91.7061,-224.151,125.253,55.8766,215.24,453.856,892.724,473.721,295.547,48.6448,269.233,281.961,28.5357,271.567,339.295,36.9282,331.564,391.878,24.9383,10.1975,182.975,478.477,255.229,347.769,473.794,-119.701,207.748,96.7883,402.36,301.681,96.2258
1.39,166.752,108.838,877.161,-88.8612,219.621,19.3515,-282.716,224.185,85.8464,-273.071,161.563,89.5711,-232.247,126.671,54.1957,207.046,452.942,891.795,473.428,295.941,51.0936,269.304,282.096,28.7131,271.519,339.41,36.9129,331.552,391.851,24.9811,0.934332,183.08,477.882,248.497,347.329,473.107,-127.961,208.775,95.9973,401.421,301.993,97.6595
1.4,156.659,107.878,876.527,-94.4118,220.472,19.1898,-289.116,225.373,82.2773,-279.63,162.683,86.1771,-238.277,127.897,51.6543,198.632,451.952,890.879,473.075,296.418,53.8083,269.344,282.257,28.9146,271.443,339.549,36.9085,331.51,391.817,25.0632,-8.88375,183.076,477.703,241.533,346.813,472.468,-134.656,209.803,94.9025,400.409,302.377,99.2843
1.41,146.444,106.847,876.23,-98.2264,221.24,19.1137,-294.103,226.358,77.5159,-284.743,163.599,81.729,-242.585,128.893,48.4197,189.978,450.887,889.99,472.642,296.975,56.8099,269.347,282.445,29.1289,271.329,339.717,36.9121,331.425,391.776,25.1908,-19.1592,182.984,477.904,234.341,346.225,471.906,-140.061,210.785,93.5731,399.305,302.839,101.123
1.42,136.081,105.748,876.282,-100.677,221.869,19.1519,-297.953,227.165,71.837,-288.727,164.334,76.4908,-245.535,129.637,44.7025,181.068,449.746,889.146,472.095,297.599,60.1216,269.309,282.658,29.3401,271.17,339.917,36.9186,331.282,391.733,25.3696,-29.7744,182.824,478.432,226.914,345.578,471.449,-144.453,211.683,92.0971,398.078,303.386,103.2
1.43,125.546,104.577,876.681,-102.132,222.323,19.3284,-300.93,227.826,65.5502,-291.881,164.926,70.7596,-247.485,130.119,40.7337,171.891,448.529,888.372,471.392,298.273,63.7682,269.228,282.889,29.5287,270.959,340.148,36.9211,331.068,391.689,25.6057,-40.6013,182.614,479.223,219.233,344.888,471.118,-148.096,212.468,90.5687,396.688,304.024,105.535
1.44,114.823,103.332,877.405,-102.931,222.585,19.6551,-303.261,228.383,58.9714,-294.47,165.42,64.8379,-248.76,130.348,36.742,162.447,447.237,887.695,470.482,298.977,67.7761,269.108,283.13,29.6739,270.691,340.407,36.9112,330.77,391.648,25.9059,-51.511,182.371,480.205,211.265,344.182,470.927,-151.215,213.13,89.076,395.084,304.756,108.146
1.45,103.906,102.011,878.418,-103.362,222.656,20.128,-305.134,228.881,52.3955,-296.707,165.865,59.0085,-249.631,130.345,32.9343,152.743,445.874,887.144,469.301,299.687,72.1726,268.956,283.367,29.7563,270.368,340.685,36.8804,330.378,391.614,26.2791,-62.3811,182.109,481.305,202.962,343.491,470.878,-153.986,213.669,87.6918,393.204,305.585,111.046
1.46,92.7976,100.611,879.666,-103.644,222.557,20.7269,-306.69,229.358,46.0763,-298.747,166.309,53.5145,-250.306,130.147,29.4805,142.799,444.441,886.75,467.778,300.378,76.9857,268.782,283.586,29.7615,269.991,340.967,36.8215,329.882,391.59,26.7378,-73.1011,181.843,482.45,194.265,342.854,470.962,-156.531,214.103,86.4678,390.98,306.51,114.241
1.47,81.517,99.1324,881.091,-103.932,222.322,21.4178,-308.028,229.85,40.2126,-300.69,166.79,48.5451,-250.927,129.8,26.5037,132.646,442.943,886.535,465.836,301.024,82.2434,268.599,283.768,29.6851,269.571,341.236,36.7313,329.278,391.574,27.3002,-83.5756,181.588,483.575,185.103,342.314,471.154,-158.921,214.461,85.4328,388.337,307.53,117.732
1.48,70.0935,97.5784,882.628,-104.313,221.994,22.1583,-309.21,230.378,34.9433,-302.583,167.339,44.2295,-251.576,129.36,24.0776,122.326,441.384,886.521,463.392,301.603,87.9728,268.417,283.894,29.5359,269.116,341.47,36.6131,328.565,391.564,27.9921,-93.7263,181.357,484.625,175.4,341.913,471.418,-161.181,214.777,84.5939,385.199,308.637,121.513
1.49,58.567,95.9545,884.219,-104.819,221.62,22.9029,-310.266,230.956,30.3483,-304.433,167.969,40.636,-252.285,128.881,22.227,111.891,439.77,886.713,460.365,302.095,94.199,268.244,283.951,29.3406,268.637,341.646,36.4792,327.742,391.552,28.8488,-103.492,181.162,485.559,165.081,341.694,471.708,-163.305,215.086,83.9404,381.492,309.819,125.575
1.5,46.9853,94.2698,885.812,-105.439,221.244,23.6086,-311.21,231.582,26.4549,-306.218,168.681,37.777,-253.048,128.418,20.9339,101.4,438.104,887.111,456.677,302.483,100.943,268.076,283.926,29.1454,268.144,341.744,36.354,326.812,391.523,29.9162,-112.829,181.009,486.351,154.073,341.692,471.972,-165.268,215.42,83.4482,377.15,311.06,129.907
1.51,35.401,92.5373,887.366,-106.135,220.903,24.2395,-312.041,232.246,23.2469,-307.902,169.464,35.6172,-253.839,128.017,20.1453,90.9157,436.393,887.699,452.257,302.755,108.221,267.894,283.82,29.0164,267.635,341.748,36.2747,325.774,391.462,31.2515,-121.708,180.902,486.989,142.318,341.935,472.161,-167.036,215.801,83.086,372.116,312.336,134.496
1.52,23.8688,90.7732,888.856,-106.856,220.623,24.7698,-312.755,232.931,20.6759,-309.442,170.295,34.0845,-254.619,127.714,19.7832,80.4991,434.642,888.45,447.046,302.898,116.041,267.659,283.64,29.0372,267.101,341.652,36.2922,324.619,391.349,32.9222,-130.117,180.837,487.476,129.776,342.439,472.23,-168.58,216.238,82.8198,366.347,313.617,139.335
1.53,12.4422,88.9961,890.266,-107.548,220.418,25.1849,-313.348,233.614,18.6716,-310.802,171.145,33.0826,-255.349,127.529,19.7553,70.2078,432.859,889.327,440.994,302.9,124.395,267.307,283.409,29.3035,266.513,341.457,36.4689,323.329,391.163,35.0032,-138.055,180.804,487.821,116.429,343.207,472.148,-169.881,216.731,82.6168,359.815,314.868,144.415
1.54,1.17125,87.2259,891.594,-108.165,220.292,25.4813,-313.818,234.27,17.1522,-311.953,171.981,32.5026,-255.995,127.468,19.9649,60.0901,431.053,890.285,434.068,302.745,133.263,266.745,283.162,29.9153,265.817,341.182,36.8755,321.87,390.887,37.5728,-145.531,180.787,488.042,102.284,344.23,471.9,-170.934,217.268,82.4492,352.508,316.049,149.735
1.55,-9.89954,85.4827,892.844,-108.673,220.238,25.6653,-314.171,234.876,16.0323,-312.884,172.77,32.2343,-256.536,127.523,20.3194,50.1833,429.236,891.277,426.247,302.414,142.603,265.853,282.947,30.9661,264.937,340.857,37.5857,320.182,390.511,40.7062,-152.561,180.767,488.158,87.3771,345.485,471.49,-171.749,217.83,82.2953,344.426,317.116,155.292
1.56,-20.7323,83.7852,894.021,-109.053,220.242,25.7506,-314.416,235.413,15.2296,-313.598,173.485,32.1755,-256.959,127.673,20.7376,40.5108,427.422,892.259,417.519,301.884,152.344,264.483,282.822,32.5319,263.762,340.528,38.6694,318.182,390.031,44.4674,-159.167,180.724,488.187,71.7671,346.94,470.943,-172.35,218.393,82.1403,335.579,318.024,161.081
1.57,-31.2962,82.1495,895.133,-109.302,220.288,25.756,-314.567,235.869,14.6689,-314.109,174.104,32.2378,-257.264,127.892,21.1538,31.0823,425.626,893.194,407.885,301.126,162.389,262.466,282.852,34.6605,262.152,340.252,40.1851,315.753,389.459,48.9005,-165.374,180.64,488.146,55.5355,348.553,470.302,-172.768,218.933,81.9761,325.981,318.728,167.088
1.58,-41.5681,80.5882,896.186,-109.428,220.356,25.703,-314.643,236.236,14.2857,-314.443,174.616,32.3511,-257.462,128.149,21.5203,21.8937,423.865,894.052,397.35,300.114,172.609,259.622,283.099,37.3621,259.937,340.091,42.1728,312.748,388.818,54.0205,-171.206,180.497,488.05,38.7789,350.276,469.626,-173.042,219.427,81.8008,315.649,319.189,173.288
1.59,-51.5314,79.1099,897.182,-109.45,220.429,25.6138,-314.66,236.516,14.0269,-314.634,175.015,32.4646,-257.566,128.413,21.8072,12.9292,422.159,894.821,385.93,298.823,182.844,255.763,283.619,40.6049,256.925,340.111,44.6475,308.993,388.146,59.8054,-176.685,180.286,487.908,21.6034,352.06,468.981,-173.211,219.86,81.6166,304.597,319.376,179.634
1.6,-61.1762,77.7193,898.12,-109.391,220.496,25.509,-314.639,236.713,13.8512,-314.715,175.306,32.5463,-257.597,128.657,22.001,4.16379,420.527,895.501,373.643,297.239,192.908,250.712,284.457,44.3135,252.904,340.37,47.595,304.292,387.491,66.1903,-181.833,180.003,487.728,4.11743,353.857,468.436,-173.312,220.221,81.4289,292.832,319.268,186.058
1.61,-70.4991,76.4173,898.995,-109.278,220.547,25.4072,-314.595,236.839,13.7283,-314.721,175.501,32.5802,-257.574,128.862,22.1015,-4.43404,418.988,896.103,360.516,295.364,202.598,244.306,285.633,48.3733,247.662,340.916,50.9699,298.442,386.911,73.0653,-186.67,179.647,487.516,-13.5739,355.62,468.057,-173.376,220.507,81.2445,280.358,318.86,192.469
1.62,-79.5026,75.2017,899.802,-109.134,220.58,25.3234,-314.543,236.906,13.6373,-314.683,175.615,32.563,-257.517,129.014,22.1182,-12.8989,417.56,896.65,346.582,293.221,211.699,236.408,287.149,52.6377,240.989,341.776,54.6958,291.241,386.462,80.2768,-191.215,179.226,487.274,-31.3739,357.309,467.899,-173.428,220.72,81.0704,267.173,318.163,198.753
1.63,-88.1956,74.0683,900.534,-108.983,220.597,25.2686,-314.494,236.929,13.565,-314.624,175.666,32.5007,-257.441,129.106,22.067,-21.2659,416.26,897.174,331.882,290.856,220.005,226.91,288.975,56.9394,232.702,342.952,58.6687,282.505,386.196,87.6326,-195.485,178.751,487.006,-49.1978,358.891,468.004,-173.484,220.868,80.9124,253.272,317.205,204.78
1.64,-96.5932,73.0113,901.184,-108.84,220.603,25.2498,-314.454,236.923,13.5044,-314.563,175.672,32.4044,-257.359,129.138,21.9661,-29.5677,415.1,897.707,316.464,288.337,227.322,215.74,291.062,61.1029,222.648,344.42,62.7615,272.086,386.153,94.9113,-199.501,178.233,486.716,-66.9742,360.337,468.397,-173.554,220.963,80.7752,238.647,316.031,210.407
1.65,-104.716,72.0247,901.749,-108.717,220.604,25.2699,-314.428,236.897,13.4524,-314.512,175.649,32.2876,-257.28,129.115,21.8336,-37.8336,414.09,898.282,300.379,285.752,233.485,202.857,293.335,64.9574,210.718,346.13,66.8314,259.879,386.352,101.874,-203.28,177.686,486.406,-84.6455,361.63,469.087,-173.641,221.019,80.661,223.295,314.697,215.49
1.66,-112.59,71.1029,902.228,-108.621,220.608,25.3276,-314.416,236.864,13.4089,-314.477,175.613,32.1631,-257.207,129.044,21.6855,-46.0878,413.233,898.928,283.679,283.203,238.363,188.251,295.707,68.3493,196.852,348.009,70.7278,245.832,386.79,108.278,-206.843,177.122,486.08,-102.166,362.756,470.069,-173.745,221.046,80.5707,207.213,313.272,219.888
1.67,-120.244,70.2409,902.622,-108.553,220.621,25.4191,-314.417,236.827,13.3752,-314.46,175.571,32.0418,-257.142,128.936,21.5338,-54.3498,412.529,899.665,266.417,280.794,241.863,171.937,298.086,71.1514,181.042,349.971,74.3018,229.951,387.442,113.893,-210.21,176.55,485.739,-119.502,363.708,471.322,-173.861,221.058,80.5033,190.406,311.828,223.475
1.68,-127.709,69.4354,902.935,-108.513,220.648,25.5376,-314.428,236.793,13.3529,-314.458,175.53,31.9316,-257.085,128.799,21.387,-62.634,411.97,900.503,248.637,278.623,243.928,153.948,300.383,73.2706,163.326,351.922,77.4158,212.29,388.262,118.513,-213.399,175.976,485.386,-136.624,364.487,472.817,-173.983,221.062,80.4565,172.882,310.435,226.147
1.69,-135.015,68.6844,903.175,-108.496,220.69,25.6755,-314.446,236.761,13.3439,-314.468,175.492,31.8369,-257.032,128.642,21.2493,-70.9507,411.545,901.443,230.376,276.776,244.538,134.333,302.52,74.6515,143.782,353.777,79.952,192.948,389.195,121.975,-216.431,175.404,485.022,-153.513,365.096,474.517,-174.106,221.064,80.4273,154.655,309.159,227.824
1.7,-142.188,67.9871,903.347,-108.495,220.747,25.8245,-314.467,236.73,13.3489,-314.485,175.457,31.7592,-256.982,128.472,21.122,-79.3068,411.241,902.476,211.655,275.315,243.702,113.151,304.436,75.2771,122.52,355.461,81.8201,172.052,390.178,124.162,-219.322,174.835,484.646,-170.148,365.542,476.383,-174.226,221.068,80.4125,135.745,308.051,228.455
1.71,-149.249,67.3439,903.46,-108.506,220.817,25.9772,-314.487,236.7,13.3683,-314.505,175.421,31.6976,-256.931,128.295,21.0042,-87.7061,411.039,903.582,192.486,274.277,241.452,90.4702,306.095,75.1663,99.6724,356.924,82.9625,149.746,391.155,125.014,-222.089,174.271,484.259,-186.514,365.835,478.374,-174.339,221.076,80.4088,116.173,307.149,228.019
1.72,-156.216,66.756,903.52,-108.521,220.897,26.1272,-314.505,236.668,13.4012,-314.524,175.383,31.6494,-256.877,128.115,20.894,-96.1499,410.922,904.737,172.865,273.675,237.84,66.3666,307.486,74.3692,75.3859,358.141,83.3566,126.177,392.08,124.526,-224.747,173.712,483.86,-202.595,365.984,480.449,-174.447,221.086,80.4134,95.9662,306.477,226.521
1.73,-163.096,66.2245,903.53,-108.536,220.982,26.2705,-314.519,236.632,13.446,-314.539,175.338,31.6111,-256.818,127.936,20.7893,-104.637,410.873,905.91,152.774,273.494,232.932,40.9276,308.618,72.9606,49.8108,359.112,83.014,101.487,392.926,122.749,-227.308,173.159,483.448,-218.377,365.999,482.57,-174.548,221.101,80.4242,75.1492,306.041,223.993
1.74,-169.893,65.7504,903.495,-108.547,221.07,26.4044,-314.53,236.59,13.5005,-314.551,175.285,31.5791,-256.754,127.761,20.6884,-113.163,410.874,907.07,132.186,273.705,226.802,14.2508,309.524,71.0321,23.0969,359.866,81.9781,75.8014,393.682,119.779,-229.788,172.617,483.022,-233.847,365.888,484.703,-174.647,221.119,80.4397,53.7488,305.835,220.484
1.75,-176.61,65.3339,903.416,-108.55,221.158,26.5286,-314.539,236.544,13.5619,-314.558,175.224,31.55,-256.686,127.593,20.5905,-121.722,410.913,908.186,111.067,274.261,219.537,-13.554,310.252,68.6849,-4.61174,360.448,80.3182,49.2316,394.357,115.752,-232.199,172.09,482.583,-248.994,365.655,486.817,-174.746,221.141,80.4589,31.7911,305.842,216.059
1.76,-183.242,64.9741,903.292,-108.545,221.245,26.6438,-314.548,236.493,13.6277,-314.563,175.153,31.5214,-256.614,127.432,20.4957,-130.303,410.979,909.227,89.3797,275.111,211.228,-42.3658,310.858,66.0225,-33.1798,360.918,78.1234,21.8703,394.974,110.831,-234.555,171.585,482.13,-263.808,365.304,488.884,-174.849,221.169,80.4815,9.30091,306.04,210.794
1.77,-189.79,64.6693,903.121,-108.532,221.332,26.7518,-314.561,236.44,13.6952,-314.565,175.076,31.4916,-256.541,127.282,20.4047,-138.895,411.061,910.168,67.086,276.204,201.976,-72.0545,311.405,63.1447,-62.4825,361.342,75.4957,-6.20563,395.57,105.193,-236.871,171.11,481.664,-278.281,364.833,490.878,-174.958,221.204,80.5073,-13.6979,306.404,204.774
1.78,-196.254,64.4163,902.903,-108.512,221.418,26.8547,-314.579,236.386,13.7622,-314.568,174.993,31.46,-256.468,127.145,20.3186,-147.481,411.152,910.988,44.1523,277.493,191.892,-102.484,311.948,60.1434,-92.406,361.783,72.5437,-34.9316,396.183,99.0213,-239.161,170.67,481.186,-292.405,364.239,492.777,-175.075,221.247,80.5358,-37.1836,306.905,198.09
1.79,-202.636,64.2111,902.634,-108.486,221.507,26.9549,-314.605,236.333,13.8268,-314.572,174.907,31.4265,-256.397,127.02,20.2385,-156.046,411.247,911.671,20.5502,278.936,181.093,-133.518,312.537,57.1,-122.848,362.293,69.376,-64.2517,396.856,92.4962,-241.44,170.272,480.697,-306.171,363.515,494.56,-175.201,221.301,80.5664,-61.1369,307.519,190.838
1.8,-208.947,64.0491,902.311,-108.459,221.601,27.0542,-314.64,236.283,13.8876,-314.577,174.821,31.3918,-256.329,126.91,20.1653,-164.573,411.34,912.205,-3.74248,280.498,169.706,-165.025,313.211,54.0847,-153.715,362.911,66.0978,-94.1149,397.622,85.7875,-243.722,169.919,480.198,-319.571,362.655,496.207,-175.334,221.365,80.5978,-85.5415,308.223,183.118
1.81,-215.197,63.9251,901.932,-108.431,221.701,27.1542,-314.684,236.236,13.9434,-314.582,174.735,31.3568,-256.265,126.815,20.0991,-173.05,411.425,912.583,-28.7413,282.15,157.865,-196.881,313.991,51.1574,-184.926,363.661,62.807,-124.472,398.508,79.0504,-246.017,169.613,479.689,-332.591,361.651,497.695,-175.473,221.441,80.6283,-110.385,308.997,175.038
1.82,-221.405,63.8337,901.495,-108.406,221.81,27.256,-314.735,236.194,13.9935,-314.587,174.652,31.3225,-256.205,126.734,20.0397,-181.466,411.495,912.802,-54.4556,283.866,145.716,-228.981,314.886,48.3701,-216.406,364.546,59.5939,-155.271,399.524,72.424,-248.337,169.352,479.17,-345.213,360.498,499.005,-175.613,221.529,80.6558,-135.657,309.822,166.71
1.83,-227.59,63.7696,900.995,-108.384,221.93,27.3602,-314.791,236.154,14.0371,-314.589,174.571,31.29,-256.149,126.668,19.986,-189.814,411.545,912.86,-80.8885,285.618,133.408,-261.233,315.888,45.7701,-248.09,365.552,56.5411,-186.462,400.668,66.0311,-250.688,169.132,478.642,-357.419,359.193,500.113,-175.753,221.629,80.6783,-161.354,310.68,158.256
1.84,-233.775,63.7272,900.431,-108.366,222.06,27.4676,-314.846,236.115,14.0736,-314.586,174.493,31.2598,-256.096,126.615,19.9364,-198.097,411.566,912.76,-108.037,287.374,121.1,-293.566,316.974,43.4034,-279.919,366.651,53.7247,-217.988,401.92,59.9804,-253.074,168.95,478.104,-369.182,357.738,500.998,-175.888,221.741,80.6943,-187.468,311.553,149.804
1.85,-239.98,63.7009,899.802,-108.352,222.201,27.5788,-314.896,236.075,14.1029,-314.576,174.417,31.2323,-256.044,126.574,19.8894,-206.32,411.553,912.505,-135.89,289.101,108.954,-325.924,318.111,41.3183,-311.842,367.802,51.2167,-249.792,403.247,54.3682,-255.499,168.797,477.556,-380.477,356.139,501.636,-176.018,221.866,80.7033,-213.995,312.423,141.488
1.86,-246.229,63.6852,899.106,-108.34,222.354,27.6953,-314.938,236.03,14.1251,-314.557,174.342,31.2074,-255.992,126.544,19.8434,-214.496,411.499,912.098,-164.425,290.759,97.1359,-358.263,319.256,39.5678,-343.807,368.955,49.0861,-281.813,404.605,49.2809,-257.963,168.668,476.997,-391.277,354.408,502.006,-176.14,222.004,80.7062,-240.921,313.27,133.447
1.87,-252.539,63.6748,898.344,-108.329,222.517,27.8194,-314.966,235.979,14.1408,-314.529,174.269,31.1847,-255.939,126.522,19.7972,-222.642,411.401,911.542,-193.608,292.309,85.8115,-390.546,320.359,38.2117,-375.767,370.057,47.4005,-313.985,405.943,44.7965,-260.469,168.553,476.427,-401.558,352.564,502.086,-176.257,222.158,80.7056,-268.224,314.074,125.82
1.88,-258.928,63.6648,897.518,-108.319,222.691,27.9552,-314.981,235.919,14.1515,-314.492,174.196,31.1634,-255.882,126.505,19.7505,-230.779,411.257,910.839,-223.383,293.713,75.1416,-422.736,321.369,37.3169,-407.669,371.053,46.226,-346.239,407.205,40.9847,-263.017,168.448,475.846,-411.306,350.631,501.862,-176.371,222.327,80.7059,-295.868,314.814,118.744
1.89,-265.406,63.6512,896.633,-108.31,222.875,28.1082,-314.981,235.85,14.159,-314.447,174.124,31.1428,-255.821,126.493,19.704,-238.929,411.069,909.991,-253.672,294.941,65.2763,-454.784,322.233,36.9557,-439.453,371.892,45.6264,-378.498,408.338,37.906,-265.615,168.347,475.255,-420.516,348.637,501.325,-176.485,222.512,80.7131,-323.794,315.473,112.344
1.9,-271.982,63.6311,895.696,-108.302,223.073,28.286,-314.969,235.773,14.1655,-314.396,174.052,31.1219,-255.755,126.484,19.6593,-247.113,410.843,908.996,-284.367,295.97,56.3489,-486.629,322.906,37.2029,-471.048,372.529,45.6608,-410.674,409.294,35.6089,-268.271,168.246,474.653,-429.198,346.616,500.475,-176.605,222.715,80.7347,-351.92,316.035,106.729
1.91,-278.659,63.6028,894.714,-108.298,223.284,28.4982,-314.948,235.689,14.1736,-314.343,173.98,31.1,-255.683,126.475,19.6191,-255.349,410.587,907.855,-315.33,296.79,48.4672,-518.185,323.347,38.13,-502.365,372.931,46.379,-442.666,410.033,34.1259,-271.001,168.142,474.042,-437.382,344.602,499.324,-176.737,222.933,80.779,-380.136,316.492,101.986
1.92,-285.437,63.5663,893.7,-108.301,223.512,28.7563,-314.922,235.602,14.1858,-314.29,173.908,31.0767,-255.603,126.469,19.5867,-263.652,410.316,906.566,-346.386,297.404,41.7063,-549.342,323.53,39.7974,-533.296,373.074,47.8158,-474.358,410.527,33.4687,-273.824,168.036,473.421,-445.122,342.632,497.894,-176.889,223.166,80.855,-408.302,316.837,98.1709
1.93,-292.31,63.5228,892.663,-108.317,223.759,29.0732,-314.895,235.516,14.2037,-314.238,173.837,31.052,-255.518,126.464,19.5655,-272.03,410.044,905.133,-377.33,297.825,36.1021,-579.959,323.438,42.2445,-563.712,372.95,49.9841,-505.611,410.762,33.6235,-276.764,167.929,472.793,-452.489,340.739,496.223,-177.069,223.41,80.9719,-436.252,317.071,95.3051
1.94,-299.271,63.4746,891.616,-108.349,224.027,29.463,-314.869,235.434,14.2287,-314.191,173.767,31.0262,-255.425,126.465,19.5591,-280.485,409.79,903.561,-407.923,298.072,31.6464,-609.867,323.069,45.4793,-593.457,372.562,52.8666,-536.264,410.735,34.5452,-279.851,167.825,472.157,-459.58,338.954,494.358,-177.286,223.663,81.1385,-463.79,317.199,93.3715
1.95,-306.308,63.4251,890.571,-108.403,224.316,29.9402,-314.848,235.361,14.261,-314.149,173.698,31,-255.326,126.474,19.57,-289.015,409.569,901.86,-437.904,298.169,28.2856,-638.873,322.434,49.467,-622.354,371.928,56.4088,-566.132,410.453,36.1549,-283.113,167.728,471.514,-466.507,337.303,492.357,-177.548,223.92,81.363,-490.705,317.227,92.3128
1.96,-313.41,63.3778,889.538,-108.482,224.625,30.519,-314.831,235.298,14.3001,-314.113,173.631,30.9743,-255.221,126.494,19.6,-297.613,409.398,900.047,-466.99,298.136,25.9225,-666.767,321.556,54.1219,-650.207,371.073,60.5131,-595.008,409.935,38.3381,-286.579,167.644,470.868,-473.394,335.805,490.287,-177.862,224.177,81.6528,-516.768,317.163,92.0331
1.97,-320.562,63.3364,888.522,-108.587,224.949,31.2121,-314.817,235.248,14.3447,-314.082,173.566,30.9504,-255.111,126.529,19.6493,-306.27,409.286,898.144,-494.889,297.989,24.4224,-693.329,320.465,59.302,-676.805,370.031,65.0366,-622.665,409.204,40.9466,-290.272,167.58,470.22,-480.371,334.471,488.215,-178.233,224.428,82.0141,-541.749,317.011,92.4017
1.98,-327.755,63.3045,887.531,-108.717,225.28,32.0306,-314.806,235.209,14.3934,-314.057,173.505,30.9292,-254.998,126.58,19.7167,-314.973,409.241,896.181,-521.313,297.735,23.6213,-718.34,319.198,64.8098,-701.933,368.837,69.7934,-648.87,408.286,43.8044,-294.207,167.541,469.574,-487.562,333.305,486.209,-178.662,224.667,82.4521,-565.421,316.772,93.2602
1.99,-334.978,63.2851,886.564,-108.867,225.606,32.9827,-314.792,235.181,14.4444,-314.035,173.447,30.9114,-254.883,126.649,19.7992,-323.715,409.266,894.192,-545.989,297.375,23.3378,-741.597,317.795,70.4004,-725.385,367.528,74.5624,-673.387,407.208,46.716,-298.393,167.537,468.933,-495.078,332.301,484.327,-179.149,224.888,82.9707,-587.575,316.442,94.4322
2,-342.228,63.2818,885.622,-109.027,225.911,34.0735,-314.773,235.16,14.4962,-314.015,173.394,30.8974,-254.77,126.736,19.8926,-332.488,409.357,892.213,-568.669,296.9,23.3857,-762.927,316.293,75.7957,-746.975,366.134,79.1004,-695.996,405.996,49.4794,-302.825,167.574,468.303,-503.002,331.45,482.621,-179.688,225.083,83.573,-608.029,316.009,95.7342
2.01,-349.503,63.2983,884.7,-109.188,226.179,35.3055,-314.743,235.143,14.5476,-313.996,173.344,30.8873,-254.662,126.837,19.9917,-341.292,409.51,890.283,-589.152,296.303,23.5875,-782.197,314.729,80.7062,-766.549,364.685,83.1598,-716.509,404.674,51.8993,-307.489,167.66,467.687,-511.384,330.732,481.123,-180.271,225.248,84.2619,-626.639,315.461,96.988
2.02,-356.81,63.3395,883.794,-109.337,226.389,36.679,-314.698,235.126,14.5984,-313.975,173.298,30.8804,-254.561,126.95,20.0906,-350.132,409.719,888.439,-607.291,295.575,23.787,-799.325,313.134,84.8549,-784.002,363.205,86.5089,-734.782,403.261,53.8021,-312.363,167.8,467.09,-520.237,330.128,479.852,-180.889,225.373,85.0403,-643.306,314.78,98.0338
2.03,-364.157,63.4124,882.9,-109.461,226.525,38.1935,-314.634,235.105,14.6486,-313.953,173.256,30.876,-254.471,127.07,20.184,-359.023,409.979,886.717,-623.006,294.711,23.8604,-814.291,311.537,88.0032,-799.287,361.715,88.9515,-750.729,401.778,55.049,-317.422,168.001,466.518,-529.526,329.614,478.808,-181.531,225.452,85.9123,-657.987,313.956,98.7408
2.04,-371.56,63.5258,882.012,-109.555,226.569,39.8507,-314.549,235.078,14.6993,-313.929,173.217,30.8728,-254.397,127.192,20.268,-367.99,410.29,885.147,-636.292,293.715,23.7236,-827.136,309.962,89.9722,-812.42,360.235,90.344,-764.337,400.246,55.5459,-322.643,168.267,465.974,-539.178,329.17,477.976,-182.19,225.479,86.8844,-670.695,312.982,99.017
2.05,-379.038,63.6912,881.129,-109.619,226.511,41.6569,-314.441,235.045,14.7516,-313.904,173.179,30.8697,-254.341,127.311,20.341,-377.064,410.653,883.757,-647.219,292.603,23.3372,-837.963,308.432,90.6588,-823.485,358.784,90.6074,-775.664,398.689,55.2498,-328.01,168.597,465.464,-549.084,328.78,477.327,-182.866,225.445,87.9669,-681.505,311.864,98.8142
